1366,1427
1765,1870
3605,3701
4744,4860
7396,7495
7759,7898
11821,11914
12977,13127
21217,21317
21607,21698
23728,23826
24066,24171
26700,26845
31157,31214
33774,33838
36854,36936
38863,38884
42248,42327
44796,44880
48653,48745
53350,53386
55916,56005
56994,57080
60238,60310
62765,62825
65710,65784
67918,67985
66908,66957
71623,71726
73644,73750
75306,75407
78536,78610
85652,85699
88161,88234
90675,90771
93101,93158
95895,95973
101078,101151
103835,103907
