1364,1428
1764,1870
3602,3706
4745,4861
7394,7496
7757,7903
11820,11916
12976,13128
21215,21318
21608,21695
23728,23827
24066,24176
26699,26845
31157,31215
33772,33839
36852,36937
38863,38884
42246,42327
44795,44880
48651,48745
53348,53387
55914,56010
56989,57081
60237,60310
62763,62825
65707,65786
67916,67983
69905,69959
71619,71725
73642,73748
75302,75409
78531,78613
85648,85699
88158,88238
90673,90771
93098,93158
95894,95975
101076,101153
103832,103911
